index,cluster,subID,time,block,frontal_intercept,frontal_slope,frontal_rsquared,central_intercept,central_slope,central_rsquared,parietal_intercept,parietal_slope,parietal_rsquared,occipital_intercept,occipital_slope,occipital_rsquared
1127,l23_prac_b04,l23,prac,b04,2.585008245,-1.198913206,0.878290862,3.473000439,-1.358180006,0.730319407,3.634284356,-1.466744405,0.84212826,2.886290685,-1.222172887,0.775759093
1128,l23_prac_b05,l23,prac,b05,2.497465339,-1.181402287,0.862449272,3.362933254,-1.322243534,0.738303703,3.579772554,-1.446615687,0.863677998,2.889371583,-1.211307293,0.817998858
1129,l23_prac_b06,l23,prac,b06,2.461480417,-1.21647557,0.86974936,3.440268648,-1.40171279,0.750779769,3.76019875,-1.561899802,0.85291662,2.941847654,-1.27924144,0.790563207
1130,l23_prac_b07,l23,prac,b07,2.430456936,-1.196289498,0.791008882,3.451708324,-1.358746395,0.649899585,3.63732381,-1.486421996,0.837302884,2.966487475,-1.246954963,0.792537485
1131,l23_prac_b08,l23,prac,b08,2.656077792,-1.344026751,0.834397274,3.618385611,-1.488750286,0.720053426,3.600316936,-1.532748773,0.875939936,2.739742362,-1.232443532,0.848865826
1132,l23_prac_b09,l23,prac,b09,2.936418314,-1.455796486,0.897060977,4.048665156,-1.689501174,0.804863518,4.207144215,-1.78305468,0.879249042,3.28652896,-1.478553225,0.859550782
1133,l23_prac_b10,l23,prac,b10,2.974122766,-1.456431616,0.90523173,3.86872787,-1.593619047,0.781659848,3.925626909,-1.680322503,0.858553659,3.002691976,-1.351092296,0.824205562
1134,l23_prac_b11,l23,prac,b11,2.876391359,-1.406923551,0.890377195,3.651546282,-1.502366127,0.745880327,3.881560111,-1.644800648,0.837891672,3.379067114,-1.491363003,0.841969965
1135,l23_prac_b12,l23,prac,b12,2.515027718,-1.257589874,0.874449343,3.357744498,-1.379732157,0.725477769,3.566494861,-1.50439144,0.842987323,2.950639371,-1.301923752,0.796520443
1136,l23_prac_b13,l23,prac,b13,2.489083926,-1.22842949,0.881815745,3.400551864,-1.407575629,0.748124369,3.676979767,-1.538478285,0.822495832,3.088309741,-1.363543419,0.817102123
1137,l23_prac_b14,l23,prac,b14,2.413718615,-1.165484762,0.826710717,3.512099169,-1.396400401,0.682982934,3.655249972,-1.500355976,0.815608988,2.864415153,-1.245606989,0.777555869
1138,l23_prac_b15,l23,prac,b15,2.689250001,-1.317483569,0.891136576,3.570413835,-1.469642206,0.750280143,3.702514665,-1.565337257,0.82606072,3.091238616,-1.360844849,0.768093718
1139,l23_prac_b16,l23,prac,b16,2.448302549,-1.23759419,0.852293108,3.36650195,-1.410969217,0.691629083,3.785719201,-1.59681591,0.825454099,3.233171131,-1.422306836,0.799341065
1140,l23_prac_b17,l23,prac,b17,2.775049504,-1.355231989,0.843784931,3.727988358,-1.499852777,0.682619121,3.880861941,-1.639980883,0.833125037,3.11457105,-1.385387318,0.756383567
1141,l23_prac_b18,l23,prac,b18,2.816499127,-1.378189681,0.845432477,3.748508306,-1.542177745,0.710792412,3.948270664,-1.683193043,0.82628858,3.090442538,-1.390745301,0.768017271
1142,l23_prac_b19,l23,prac,b19,2.519749777,-1.214280957,0.838051169,3.576776879,-1.438670495,0.722392403,3.750455555,-1.54850337,0.839681978,3.027845039,-1.317523013,0.768852332
1143,l23_prac_b20,l23,prac,b20,2.636166868,-1.294228114,0.841724761,3.785696532,-1.526639187,0.699316449,3.870495359,-1.633592006,0.834172456,2.873182202,-1.271656214,0.756322983
1144,l23_rest_posttest,l23,rest,est,3.935832284,-1.565677745,0.913990794,3.742254412,-1.346632331,0.61481491,4.068441344,-1.415621429,0.50057229,3.600648687,-1.195438096,0.462727848
1145,l24_rest_pretest,l24,rest,est,2.814090856,-1.529071132,0.738590851,3.079519858,-1.45848079,0.66940085,2.514998793,-1.487447051,0.573870693,1.588850528,-1.26812331,0.516958412
1146,l24_prac_b01,l24,prac,b01,1.503899615,-0.894699967,0.720381802,2.850799123,-1.3593868,0.861569786,1.697039712,-1.166245319,0.832062555,0.232668565,-0.770784163,0.764917331
1147,l24_prac_b02,l24,prac,b02,2.089441113,-1.170127402,0.773126828,3.079506574,-1.482067466,0.855734976,2.026642635,-1.34311533,0.834541939,0.504390844,-0.927417742,0.789093469
1148,l24_prac_b03,l24,prac,b03,2.009051608,-1.206794363,0.859008099,3.101729183,-1.541028699,0.949027364,1.982756054,-1.387121356,0.961038958,0.313946913,-0.883063006,0.911178542
1149,l24_prac_b04,l24,prac,b04,2.363550883,-1.370622995,0.931397549,3.083556585,-1.538406223,0.89894334,2.075984981,-1.427908303,0.893897699,0.468246345,-0.968695984,0.858788266
1150,l24_prac_b05,l24,prac,b05,2.450335724,-1.393112746,0.923031177,3.315803195,-1.625172841,0.900748814,2.308087643,-1.501525831,0.878800549,0.727128092,-1.031954001,0.867984111
1151,l24_prac_b06,l24,prac,b06,2.661273075,-1.463028148,0.936155953,3.44812442,-1.638172689,0.90723106,2.580610167,-1.587668156,0.873267684,0.805599615,-1.050644866,0.82248027
1152,l24_prac_b07,l24,prac,b07,2.540597635,-1.420350344,0.934430825,3.290355066,-1.577050476,0.889685,2.42464844,-1.530814722,0.881088933,0.963164288,-1.13644673,0.85577129
1153,l24_prac_b08,l24,prac,b08,2.734439032,-1.506199324,0.920340313,3.437809156,-1.697501184,0.902392277,2.493144881,-1.582941656,0.867967518,1.019674055,-1.137791026,0.843242083
1154,l24_prac_b09,l24,prac,b09,2.744074874,-1.417820133,0.921942629,3.026469093,-1.450323814,0.924280709,2.317559251,-1.481460672,0.869337254,1.160633208,-1.212050584,0.881793937
1155,l24_prac_b10,l24,prac,b10,2.248663309,-1.326327983,0.897490744,2.674855401,-1.327746004,0.920709962,2.269309491,-1.508586541,0.928350065,0.799947722,-1.090847418,0.865193249
1156,l24_prac_b11,l24,prac,b11,2.319963038,-1.310934587,0.878392826,2.962574295,-1.447550601,0.855437791,2.174083306,-1.415176389,0.834112234,0.897825165,-1.071078235,0.785355812
1157,l24_prac_b12,l24,prac,b12,2.713935944,-1.53319843,0.934379442,3.337528207,-1.603382058,0.889967982,2.460809535,-1.561978552,0.878822243,0.913036034,-1.142146814,0.833886658
1158,l24_prac_b13,l24,prac,b13,2.651278355,-1.473110048,0.925623427,3.244549191,-1.56282091,0.895538297,2.49758864,-1.556130735,0.856320303,1.117622622,-1.182277744,0.786423171
1159,l24_prac_b14,l24,prac,b14,2.493569531,-1.438659008,0.898834081,3.314566561,-1.619164026,0.865949706,2.525419902,-1.58839751,0.864193007,0.97628863,-1.112236713,0.841801203
1160,l24_prac_b15,l24,prac,b15,2.152968605,-1.289807785,0.913157742,2.70572372,-1.311994613,0.890240747,2.148684006,-1.41709488,0.876712008,0.803286022,-1.067060008,0.777474162
1161,l24_prac_b16,l24,prac,b16,2.442603644,-1.408912192,0.902074244,2.864710192,-1.330927778,0.874378902,2.447521025,-1.528436889,0.814369202,1.095717227,-1.176406732,0.725984247
1162,l24_prac_b17,l24,prac,b17,2.124378109,-1.312756229,0.89387714,2.466825459,-1.200120765,0.835044342,2.085179119,-1.394127358,0.823236612,0.913845934,-1.143726269,0.756398451
1163,l24_prac_b18,l24,prac,b18,2.490226665,-1.374274986,0.877323633,3.013455942,-1.449616521,0.835139532,2.364981813,-1.477834319,0.780089218,1.25362683,-1.18490967,0.74401006
1164,l24_prac_b19,l24,prac,b19,2.071378403,-1.281501462,0.851079431,2.718742038,-1.331046649,0.807143755,2.129176667,-1.40769608,0.778597072,0.864145729,-1.090540089,0.697774347
1165,l24_prac_b20,l24,prac,b20,2.229096575,-1.351569315,0.871138681,3.097306749,-1.511773099,0.846931062,2.316223605,-1.491620215,0.799614231,0.803140748,-1.0755104,0.664462239
1166,l24_rest_posttest,l24,rest,est,3.109108554,-1.498530976,0.678194538,3.940755442,-1.688783074,0.607681594,4.539378332,-1.807723657,0.500844892,4.084173442,-1.617001888,0.524303864
1167,l25_rest_pretest,l25,rest,est,3.418562127,-1.682532747,0.870788741,3.464130837,-1.500382936,0.697454313,3.286478398,-1.348508635,0.507855418,3.051562953,-1.344682191,0.616455218
1168,l25_prac_b01,l25,prac,b01,3.387876853,-1.612411415,0.95178377,3.581866293,-1.5349453,0.900395923,3.654244207,-1.57051884,0.820699564,3.188301892,-1.458942358,0.851201643
1169,l25_prac_b02,l25,prac,b02,3.069863603,-1.529612176,0.959930758,3.458402321,-1.542898723,0.907248327,3.47838188,-1.560578054,0.81469714,2.890607762,-1.377122596,0.748693232
1170,l25_prac_b03,l25,prac,b03,3.552363801,-1.696463232,0.963816344,3.926530951,-1.7041156,0.922662794,3.85029823,-1.653907962,0.856978477,3.415781638,-1.528491566,0.886432251
1171,l25_prac_b04,l25,prac,b04,3.742735501,-1.769972103,0.933657512,3.99871928,-1.737407213,0.885265439,3.821859711,-1.650917347,0.81567598,3.283271355,-1.500673932,0.859017757
1172,l25_prac_b05,l25,prac,b05,3.270839171,-1.550851814,0.962876471,3.837737632,-1.609227895,0.951270946,3.952386284,-1.682155898,0.886749033,3.557054016,-1.612273668,0.922903673
1173,l25_prac_b06,l25,prac,b06,2.978340856,-1.411901601,0.951878252,3.241958599,-1.36040792,0.937340645,3.418019605,-1.47848734,0.871990635,3.026686162,-1.418150741,0.918226773
1174,l25_prac_b07,l25,prac,b07,3.141284976,-1.480966368,0.931348319,3.575272869,-1.491880419,0.90251481,3.665894466,-1.562930675,0.879101315,3.279794946,-1.479570586,0.9079681
1175,l25_prac_b08,l25,prac,b08,3.45351068,-1.65528794,0.935187789,4.032964523,-1.73651265,0.908793694,3.769838891,-1.590682514,0.8326784,3.325841232,-1.469392954,0.866820235
1176,l25_prac_b09,l25,prac,b09,3.484228321,-1.661509788,0.92462225,3.818500542,-1.647342455,0.841401017,3.691546427,-1.578842045,0.73991787,3.073608964,-1.412723166,0.799636965
1177,l25_prac_b10,l25,prac,b10,3.830994736,-1.801726559,0.937899433,4.244760423,-1.798563569,0.872732094,4.035030896,-1.68838419,0.791176133,3.451253331,-1.537784505,0.86230969
1178,l25_prac_b11,l25,prac,b11,3.564310289,-1.759807437,0.923391395,4.000557103,-1.776757701,0.876797255,3.705837122,-1.618551736,0.799425054,3.314192365,-1.504858848,0.858808278
1179,l25_prac_b12,l25,prac,b12,3.562768344,-1.69054404,0.916025001,4.032302734,-1.726372768,0.859670511,3.982573656,-1.676211616,0.793127549,3.396150393,-1.531077668,0.852406685
1180,l25_prac_b13,l25,prac,b13,3.63435269,-1.719002125,0.962597523,3.665168894,-1.577291596,0.88944853,3.549353862,-1.526396145,0.816089037,2.992922852,-1.382468477,0.852872618
1181,l25_prac_b14,l25,prac,b14,3.795899597,-1.811949308,0.946265326,4.324885985,-1.859003438,0.898893279,4.033342148,-1.722592043,0.781973135,3.391362411,-1.555006004,0.838331289
1182,l25_prac_b15,l25,prac,b15,3.862469804,-1.812313093,0.933990753,4.265964983,-1.827265222,0.872436071,4.059246914,-1.700541695,0.791351282,3.552827231,-1.573913673,0.846967106
1183,l25_prac_b16,l25,prac,b16,3.099275053,-1.504434144,0.933713623,3.631912032,-1.545462897,0.901891018,3.569616842,-1.538790807,0.794259318,3.034086842,-1.425851372,0.855513738
1184,l25_prac_b17,l25,prac,b17,3.409932947,-1.62870366,0.944044383,3.882129889,-1.630334899,0.904671734,3.806908312,-1.616808972,0.813178586,3.318496497,-1.511477719,0.849861578
1185,l25_prac_b18,l25,prac,b18,3.475400592,-1.675237002,0.942740662,4.022174372,-1.729932026,0.882446172,3.780413172,-1.593586523,0.795921988,3.266963829,-1.457713113,0.857396232
1186,l25_prac_b19,l25,prac,b19,3.628112056,-1.747887067,0.914153706,4.040120821,-1.755963112,0.865306741,3.887828432,-1.652073701,0.785946399,3.265744055,-1.459705619,0.834264405
1187,l25_prac_b20,l25,prac,b20,3.276378309,-1.559503293,0.952206326,3.416815228,-1.451798464,0.917578805,3.314682852,-1.424014259,0.827998191,2.806185613,-1.288471039,0.900411566
1188,l25_rest_posttest,l25,rest,est,3.101697502,-1.3663582,0.655185216,3.241459159,-1.352188465,0.592022883,2.957168769,-1.137407543,0.392414614,2.513132562,-0.982079232,0.312897172
1189,l26_rest_pretest,l26,rest,est,2.987382299,-1.548979792,0.91111971,3.361102274,-1.538347353,0.865342235,3.186476512,-1.477020701,0.841389263,2.829845282,-1.307173746,0.760527335
1190,l26_prac_b01,l26,prac,b01,3.37844338,-1.502987207,0.96858921,4.358529086,-1.834742433,0.991397961,3.715638469,-1.630252323,0.985142738,3.187099656,-1.365891616,0.945468171
1191,l26_prac_b02,l26,prac,b02,3.721435296,-1.651723141,0.989334217,3.802429845,-1.635316667,0.970940374,3.540759927,-1.560019317,0.948341012,2.97699728,-1.295897393,0.908587223
1192,l26_prac_b03,l26,prac,b03,3.666987428,-1.600851057,0.984449437,3.900999805,-1.657870528,0.971271405,3.687343446,-1.59898369,0.961009575,3.214656291,-1.36913378,0.937876149
1193,l26_prac_b04,l26,prac,b04,3.523939239,-1.603958457,0.969477818,4.019179168,-1.731126197,0.959524568,3.687006459,-1.61861286,0.962687353,3.175086761,-1.376348764,0.934659456
1194,l26_prac_b05,l26,prac,b05,3.850659673,-1.716001677,0.977550467,3.991397898,-1.709439781,0.961374807,3.852486922,-1.675228794,0.970762054,3.255732776,-1.394883901,0.959909628
1195,l26_prac_b06,l26,prac,b06,3.691375826,-1.639941468,0.984828691,4.002991029,-1.697470971,0.968193012,3.78276031,-1.635911905,0.971114209,3.155722812,-1.351625028,0.947201282
1196,l26_prac_b07,l26,prac,b07,4.046775812,-1.758609758,0.963448375,4.206538055,-1.738699371,0.926002342,4.035097788,-1.677884369,0.929574526,3.583632917,-1.451723023,0.905953328
1197,l26_prac_b08,l26,prac,b08,3.677808656,-1.651123366,0.96018264,4.031186684,-1.70139256,0.928682532,3.835263082,-1.644003409,0.948158561,3.325782373,-1.396860846,0.940132959
1198,l26_prac_b09,l26,prac,b09,4.336606043,-1.9273746,0.974286492,4.519509054,-1.896050029,0.961199108,4.073037874,-1.74153578,0.960435749,3.235391492,-1.377441507,0.931956951
1199,l26_prac_b10,l26,prac,b10,4.016708876,-1.761946553,0.965243122,4.222102124,-1.756248471,0.936028179,3.916477477,-1.641289222,0.934706396,3.263978062,-1.352517197,0.917906
1200,l26_prac_b11,l26,prac,b11,3.899373141,-1.736658516,0.956218669,4.225414571,-1.750156524,0.927259218,4.118457463,-1.734664025,0.944195892,3.510705095,-1.47148298,0.932744344
1201,l26_prac_b12,l26,prac,b12,4.012487995,-1.784807349,0.974617491,4.27706657,-1.789218608,0.948801468,4.069502614,-1.71463647,0.958188567,3.522992171,-1.472642615,0.957038204
1202,l26_prac_b13,l26,prac,b13,4.059998969,-1.781472424,0.962078814,4.26623334,-1.779068312,0.936657275,3.936136813,-1.675170785,0.958249019,3.369819712,-1.420358871,0.948395203
1203,l26_prac_b14,l26,prac,b14,3.96984389,-1.770312918,0.972844769,4.13789613,-1.748411066,0.944036799,4.027932048,-1.716754303,0.958810632,3.288936839,-1.393072251,0.955318189
1204,l26_prac_b15,l26,prac,b15,3.997775265,-1.805148537,0.97141392,4.340593388,-1.844007912,0.956998971,4.199811483,-1.796390429,0.96896369,3.607048332,-1.521680037,0.949555968
1205,l26_prac_b16,l26,prac,b16,3.897771389,-1.746014384,0.966905253,4.339011411,-1.815241075,0.951475524,4.092912478,-1.741225257,0.969725413,3.586315584,-1.51039969,0.96955609
1206,l26_prac_b17,l26,prac,b17,3.975861895,-1.830386095,0.975048265,4.214818789,-1.79787404,0.952754198,4.006929299,-1.726681973,0.947637784,3.380754268,-1.447271885,0.922564345
1207,l26_prac_b18,l26,prac,b18,3.711240263,-1.685981347,0.965122562,3.952409998,-1.681452308,0.947571541,3.799876405,-1.647582088,0.967793499,3.322850231,-1.421600198,0.957798325
1208,l26_prac_b19,l26,prac,b19,3.982927306,-1.741960351,0.952189099,4.302120546,-1.783909293,0.923567678,4.162756024,-1.75664632,0.943416211,3.619076987,-1.505617873,0.946902024
1209,l26_prac_b20,l26,prac,b20,3.840276128,-1.69043688,0.976783254,4.215160588,-1.762381958,0.949627391,4.160947912,-1.763700699,0.954456841,3.582574941,-1.484179259,0.946446082
1210,l26_rest_posttest,l26,rest,est,2.665560779,-1.408279959,0.755139582,3.230562812,-1.487073124,0.778825321,3.057024799,-1.412467156,0.710842001,2.681281714,-1.202085272,0.567255882
1211,l27_rest_pretest,l27,rest,est,1.274187595,-0.934606789,0.911579788,2.098173615,-1.061161162,0.955212643,2.204126795,-1.105360552,0.893456159,2.788602219,-1.373839478,0.940327112
1212,l27_prac_b01,l27,prac,b01,1.187821712,-0.833502719,0.756891694,2.704199482,-1.280997533,0.936905079,2.518123576,-1.221198401,0.844925499,2.298220176,-1.185010576,0.923111255
1213,l27_prac_b02,l27,prac,b02,1.367409483,-0.959399942,0.877485402,2.787640097,-1.348363952,0.968621736,2.642570923,-1.305837846,0.903561975,2.421764289,-1.259389201,0.931544968
1214,l27_prac_b03,l27,prac,b03,1.373464693,-0.952067749,0.86459057,2.789595896,-1.320227936,0.968015444,2.740523775,-1.335613548,0.927101232,2.488052298,-1.288271014,0.960790822
1215,l27_prac_b04,l27,prac,b04,1.966840335,-1.199970485,0.877403635,3.299197962,-1.546123592,0.966152967,3.161365691,-1.516249182,0.979321427,2.843602779,-1.41056517,0.97526351
1216,l27_prac_b05,l27,prac,b05,1.807336664,-1.146532504,0.902457428,3.182646805,-1.505988714,0.980353499,3.043939806,-1.481904397,0.953618942,2.774268506,-1.387367513,0.956048662
1217,l27_prac_b06,l27,prac,b06,2.132675461,-1.289752391,0.915933294,3.320786203,-1.544777368,0.980843464,3.008895192,-1.463967002,0.980852634,2.625508891,-1.349651726,0.96775805
1218,l27_prac_b07,l27,prac,b07,2.051268577,-1.210661381,0.957196415,3.309488638,-1.514094445,0.963209633,3.120923906,-1.438358748,0.869183662,2.686178319,-1.327991704,0.914514341
1219,l27_prac_b08,l27,prac,b08,2.576252006,-1.5224525,0.922181215,3.582125628,-1.691005684,0.970218641,2.899290448,-1.426114029,0.965361474,2.429475502,-1.251640296,0.969491509
1220,l27_prac_b09,l27,prac,b09,1.857214342,-1.079961906,0.864980849,3.111188331,-1.382601558,0.934220076,2.874512904,-1.285510077,0.788509448,2.660041976,-1.243119527,0.880498522
1221,l27_prac_b10,l27,prac,b10,2.027325892,-1.180626109,0.883240689,3.228863947,-1.453382651,0.924684836,2.792666117,-1.288190276,0.865470375,2.268652141,-1.136622786,0.901522845
1222,l27_prac_b11,l27,prac,b11,2.68899001,-1.552179664,0.973922093,3.564460197,-1.648471326,0.964705502,3.279852515,-1.507659727,0.889531178,2.83425255,-1.387436211,0.929228876
1223,l27_prac_b12,l27,prac,b12,2.507630461,-1.466944304,0.943780928,3.693808254,-1.707223843,0.967470731,3.306872046,-1.560352121,0.878426745,2.757603387,-1.36689956,0.915616935
1224,l27_prac_b13,l27,prac,b13,2.443827563,-1.4369974,0.957861341,3.27592318,-1.523364171,0.969712116,3.022405129,-1.471461515,0.977724088,2.754160967,-1.372726853,0.971890682
1225,l27_prac_b14,l27,prac,b14,2.711827628,-1.559725202,0.949575079,3.529390867,-1.605536173,0.947764702,3.032087067,-1.414501032,0.86512103,2.710040697,-1.352586724,0.932512405
1226,l27_prac_b15,l27,prac,b15,2.173740658,-1.319594974,0.926790527,3.173179185,-1.496670131,0.943201463,2.810470258,-1.329317131,0.815256457,2.401689727,-1.193241881,0.890622638
1227,l27_prac_b16,l27,prac,b16,2.314312824,-1.374377478,0.940895728,3.263895347,-1.51506584,0.943223378,3.043171937,-1.408265789,0.842661993,2.652630807,-1.281551816,0.898804549
1228,l27_prac_b17,l27,prac,b17,2.531185674,-1.47283425,0.961573378,3.496797712,-1.616234768,0.96820835,3.249614911,-1.512423746,0.888946303,2.734138233,-1.367424032,0.908522771
1229,l27_prac_b18,l27,prac,b18,2.569994693,-1.507695965,0.97296322,3.437972115,-1.608530235,0.974577385,3.233281287,-1.557915715,0.985963217,2.911229797,-1.450542828,0.974323749
1230,l27_prac_b19,l27,prac,b19,2.473936063,-1.449154693,0.94303457,3.402179181,-1.566466299,0.959330025,3.265673648,-1.508580292,0.851970399,2.795154367,-1.382254465,0.895894165
1231,l27_prac_b20,l27,prac,b20,2.515512822,-1.478580824,0.975325308,3.606366126,-1.658164964,0.984813578,3.273371335,-1.554299702,0.97904747,2.606379277,-1.314187973,0.965125695
1232,l27_rest_posttest,l27,rest,est,1.158377299,-0.819472813,0.867776175,2.288262529,-1.083108133,0.919682824,2.490616706,-1.157878268,0.866583826,2.727497514,-1.291848611,0.934020841
1233,l28_rest_pretest,l28,rest,est,2.83532782,-1.502633168,0.84482575,3.866529796,-1.723622314,0.839325604,4.354484397,-1.824054058,0.728651595,4.815276659,-1.942365257,0.763973537
1234,l28_prac_b01,l28,prac,b01,1.755352348,-1.117974948,0.810478794,3.545315717,-1.664037842,0.939711757,3.723381754,-1.744925166,0.967124426,3.516811532,-1.632604224,0.955718453
1235,l28_prac_b02,l28,prac,b02,2.047881383,-1.305437643,0.926969112,3.852702875,-1.843217774,0.950348416,3.931495478,-1.844972223,0.954607809,3.735805002,-1.708936477,0.950372033
1236,l28_prac_b03,l28,prac,b03,2.269124768,-1.392754779,0.935559835,4.012979861,-1.896167134,0.949779117,3.982786586,-1.862481036,0.960330674,3.597804284,-1.653722152,0.95223558
